Distribution of hits for query "([pos="CARD"][lemma=".*schüler|.*schülerin|Knabe|Mädchen|Tochter|Kind|Schüler|Schülerin|Bube"])|([lemma=".*schüler|.*schülerin|Knabe|Mädchen|Tochter|- Kind|Schüler|Schülerin|Bube"][pos= "CARD"])" returned 7,985 matches in 1,874 different texts
__________________

Text	No. words in text	No. hits in text	Freq. per million words
slz_002_1870_015_177_184_e24	5616	4	712.25
slz_002_1870_015_185_192_e25	5933	1	168.55
slz_002_1870_015_209_216_e28	6052	8	1321.88
slz_002_1870_015_217_224_e29	5775	1	173.16
slz_002_1870_015_225_232_e30	5933	2	337.1
slz_002_1870_015_241_248_e32	5664	12	2118.64
slz_002_1870_015_24_31_e6	5094	1	196.31
slz_002_1870_015_257_264_e34	5882	1	170.01
slz_002_1870_015_265_272_e35	6104	1	163.83
slz_002_1870_015_281_288_e37	6104	4	655.31
slz_002_1870_015_289_296_e38	5608	26	4636.23
slz_002_1870_015_297_304_e39	5972	1	167.45
slz_002_1870_015_305_312_e40	5914	15	2536.35
slz_002_1870_015_321_328_e42	5771	6	1039.68
slz_002_1870_015_32_39_e7	5172	1	193.35
slz_002_1870_015_403_410_e52	6162	3	486.85
slz_002_1870_015_413_420_e53	5686	1	175.87
slz_002_1870_015_431_438_e55	5730	1	174.52
slz_002_1870_015_48_55_e9	5152	8	1552.8
slz_002_1870_015_57_64_e10	5897	3	508.73
slz_002_1870_015_65_72_e11	5768	2	346.74
slz_002_1870_015_8_15_e4	5289	1	189.07
slz_002_1870_015_97_104_e15	5720	1	174.83
syn_001_1835_000_10_15_e78	2010	1	497.51
syn_001_1835_000_54_70_e94	6589	7	1062.38
syn_001_1836_000_48_64_e93	7124	33	4632.23
syn_001_1836_000_65_75_e98	4179	1	239.29
syn_001_1837_000_49_82_e115	13519	19	1405.43
syn_001_1838_000_10_24_e139	4526	7	1546.62
syn_001_1838_000_51_85_e157	12140	1	82.37
syn_001_1839_000_70_130_e174	19371	16	825.98
syn_001_1847_000_100_154_e248	17005	16	940.9
syn_001_1847_000_176_199_e334	13619	2	146.85
syn_001_1847_000_28_39_e231	3046	1	328.3
syn_001_1847_000_40_82_e232	14434	16	1108.49
syn_001_1849_000_40_92_e112	15794	23	1456.25
syn_001_1850_000_15_65_e104	15279	21	1374.44
syn_001_1850_000_6_11_e96	2008	1	498.01
syn_001_1851_000_21_26_e106	1848	2	1082.25
syn_001_1851_000_28_72_e108	14258	26	1823.54
syn_001_1852_000_24_126_e176	35166	46	1308.08
syn_001_1853_000_21_56_e111	11792	22	1865.67
syn_001_1853_000_93_96_e117	1455	4	2749.14
syn_001_1854_000_17_50_e83	15012	18	1199.04
syn_001_1855_000_11_44_e91	14138	20	1414.63
syn_001_1856_000_13_47_e83	15322	17	1109.52
syn_001_1858_000_22_60_e105	15318	12	783.39
syn_001_1859_000_119_123_e140	2086	1	479.39
syn_001_1859_000_14_39_e50	10684	1	93.6
syn_001_1859_000_40_87_e135	17796	12	674.31
syn_001_1859_000_88_113_e136	11492	1	87.02
syn_001_1860_000_16_71_e104	20856	18	863.06
syn_001_1861_000_45_80_e114	13197	18	1363.95
syn_001_1862_000_56_86_e96	9979	30	3006.31
syn_001_1863_000_15_73_e128	22211	36	1620.82
syn_001_1864_000_101_112_e278	5511	1	181.46
syn_001_1864_000_146_195_e282	16698	54	3233.92
syn_001_1864_000_14_53_e275	13578	43	3166.89
syn_001_1864_000_54_81_e276	11912	1	83.95
syn_001_1866_000_103_170_e183	22933	60	2616.32
syn_001_1866_000_37_54_e177	7831	3	383.09
syn_001_1867_000_113_175_e190	20782	77	3705.13
syn_001_1867_000_48_69_e120	9492	2	210.7
syn_001_1868_000_29_38_e157	3201	1	312.4
syn_001_1868_000_53_80_e159	8824	80	9066.18
syn_001_1869_000_14_21_e155	3365	1	297.18
syn_001_1869_000_50_121_e159	24875	45	1809.05
syn_001_1870_000_92_147_e192	17906	22	1228.64
vsb_001_1854_001_101_101_e122	1155	5	4329
vsb_001_1854_001_102_102_e124	959	5	5213.76
vsb_001_1854_001_110_110_e132	792	5	6313.13
vsb_001_1854_001_117_118_e142	839	4	4767.58
vsb_001_1854_001_125_126_e150	948	8	8438.82
vsb_001_1854_001_132_133_e155	1954	10	5117.71
vsb_001_1854_001_141_142_e165	1233	6	4866.18
vsb_001_1854_001_150_150_e173	711	6	8438.82
vsb_001_1854_001_156_157_e179	1424	3	2106.74
vsb_001_1854_001_163_164_e186	387	4	10335.92
vsb_001_1854_001_164_166_e188	1455	7	4811
vsb_001_1854_001_181_181_e204	221	1	4524.89
vsb_001_1854_001_181_182_e205	808	2	2475.25
vsb_001_1854_001_189_190_e218	759	3	3952.57
vsb_001_1854_001_197_198_e230	803	1	1245.33
vsb_001_1854_001_200_202_e233	2003	1	499.25
vsb_001_1854_001_203_203_e237	438	1	2283.11
vsb_001_1854_001_204_205_e240	729	4	5486.97
vsb_001_1854_001_22_22_e21	341	3	8797.65
vsb_001_1854_001_33_34_e33	552	1	1811.59
vsb_001_1854_001_37_38_e40	867	2	2306.81
vsb_001_1854_001_40_42_e43	1525	2	1311.48
vsb_001_1854_001_46_46_e49	403	1	2481.39
vsb_001_1854_001_54_54_e62	343	1	2915.45
vsb_001_1854_001_61_61_e70	380	2	5263.16
vsb_001_1854_001_67_67_e77	150	5	33333.33
vsb_001_1854_001_75_76_e89	1162	4	3442.34
vsb_001_1854_001_85_85_e100	868	1	1152.07
vsb_001_1854_001_92_92_e109	254	4	15748.03
vsb_001_1854_001_93_93_e111	1141	1	876.42
vsb_001_1855_002_131_132_e148	911	3	3293.08
vsb_001_1855_002_140_140_e152	569	2	3514.94
vsb_001_1855_002_170_171_e180	168	1	5952.38
vsb_001_1855_002_172_172_e182	521	2	3838.77
vsb_001_1855_002_18_19_e21	1041	2	1921.23
vsb_001_1855_002_21_26_e25	2969	1	336.81
vsb_001_1855_002_233_233_e250	674	1	1483.68
vsb_001_1855_002_27_28_e28	1154	1	866.55
vsb_001_1855_002_293_296_e323	958	5	5219.21
vsb_001_1855_002_31_34_e32	1634	1	612
vsb_001_1855_002_375_377_e411	1406	4	2844.95
vsb_001_1855_002_382_384_e422	1012	2	1976.28
vsb_001_1855_002_43_44_e43	588	1	1700.68
vsb_001_1855_002_47_48_e49	1292	1	773.99
vsb_001_1855_002_49_49_e53	136	1	7352.94
vsb_001_1855_002_76_76_e79	321	1	3115.26
vsb_001_1855_002_79_80_e84	466	2	4291.85
vsb_001_1855_002_84_84_e93	460	1	2173.91
vsb_001_1856_003_29_34_e33	1924	1	519.75
vsb_001_1856_003_349_353_e366	2812	11	3911.81
vsb_001_1856_003_36_36_e39	142	1	7042.25
vsb_001_1856_003_66_67_e65	837	1	1194.74
vsb_001_1857_004_14_15_e14	1027	4	3894.84
vsb_001_1857_004_339_339_e276	1430	1	699.3
vsb_001_1858_005_100_100_e105	201	1	4975.12
vsb_001_1858_005_103_104_e113	759	1	1317.52
vsb_001_1858_005_117_118_e122	561	6	10695.19
vsb_001_1858_005_118_119_e123	563	4	7104.8
vsb_001_1858_005_175_179_e185	1303	1	767.46
vsb_001_1858_005_193_196_e199	1255	2	1593.63
vsb_001_1858_005_198_198_e207	145	1	6896.55
vsb_001_1858_005_211_212_e217	526	1	1901.14
vsb_001_1858_005_239_242_e243	1551	1	644.75
vsb_001_1858_005_270_274_e270	1824	1	548.25
vsb_001_1858_005_277_277_e276	54	1	18518.52
vsb_001_1858_005_278_278_e278	244	1	4098.36
vsb_001_1858_005_292_293_e290	148	1	6756.76
vsb_001_1858_005_313_320_e314	3554	1	281.37
vsb_001_1858_005_323_325_e317	1326	1	754.15
vsb_001_1858_005_337_338_e330	540	2	3703.7
vsb_001_1858_005_50_52_e46	834	4	4796.16
vsb_001_1858_005_573_577_e557	1141	1	876.42
vsb_001_1858_005_57_59_e60	781	1	1280.41
vsb_001_1858_005_624_626_e604	1287	1	777
vsb_001_1858_005_639_642_e615	991	2	2018.16
vsb_001_1858_005_70_70_e70	26	1	38461.54
vsb_001_1858_005_91_97_e99	2478	1	403.55
vsb_001_1859_006_14_16_e24	830	4	4819.28
vsb_001_1859_006_37_37_e90	266	2	7518.8
vsb_001_1859_006_45_47_e113	844	2	2369.67
vsb_001_1859_006_540_545_e1261	1467	2	1363.33
vsb_001_1859_006_60_64_e152	1528	1	654.45
vsb_001_1859_006_66_66_e167	337	2	5934.72
vsb_001_1859_006_66_68_e169	513	2	3898.64
vsb_001_1859_006_671_673_e1589	628	1	1592.36
vsb_001_1859_006_813_817_e1970	1692	1	591.02
vsb_001_1859_006_81_82_e205	36	1	27777.78
vsb_001_1859_006_83_84_e215	289	1	3460.21
vsb_001_1859_006_98_99_e257	558	1	1792.11
vsb_001_1860_007_110_112_e93	704	5	7102.27
vsb_001_1860_007_112_113_e94	310	1	3225.81
vsb_001_1860_007_129_131_e110	790	2	2531.65
vsb_001_1860_007_158_166_e131	2571	2	777.91
vsb_001_1860_007_171_175_e143	1489	1	671.59
vsb_001_1860_007_181_182_e152	553	1	1808.32
vsb_001_1860_007_185_189_e158	1892	2	1057.08
vsb_001_1860_007_18_20_e10	601	2	3327.79
vsb_001_1860_007_196_199_e162	1772	1	564.33
vsb_001_1860_007_20_20_e11	69	1	14492.75
vsb_001_1860_007_210_211_e173	915	1	1092.9
vsb_001_1860_007_22_23_e15	683	1	1464.13
vsb_001_1860_007_237_242_e197	2102	9	4281.64
vsb_001_1860_007_242_243_e198	549	1	1821.49
vsb_001_1860_007_258_260_e211	759	3	3952.57
vsb_001_1860_007_276_277_e221	422	6	14218.01
vsb_001_1860_007_278_279_e223	435	2	4597.7
vsb_001_1860_007_293_295_e234	779	1	1283.7
vsb_001_1860_007_31_32_e22	708	3	4237.29
vsb_001_1860_007_321_323_e254	859	1	1164.14
vsb_001_1860_007_325_326_e257	723	2	2766.25
vsb_001_1860_007_36_36_e25	298	2	6711.41
vsb_001_1860_007_371_372_e289	652	1	1533.74
vsb_001_1860_007_379_385_e298	2380	3	1260.5
vsb_001_1860_007_387_389_e302	869	8	9205.98
vsb_001_1860_007_409_411_e318	765	3	3921.57
vsb_001_1860_007_411_419_e319	3013	1	331.9
vsb_001_1860_007_41_43_e34	1079	1	926.78
vsb_001_1860_007_422_422_e323	40	2	50000
vsb_001_1860_007_428_431_e331	780	2	2564.1
vsb_001_1860_007_44_46_e35	926	2	2159.83
vsb_001_1860_007_46_49_e36	1615	2	1238.39
vsb_001_1860_007_472_472_e371	126	1	7936.51
vsb_001_1860_007_472_472_e372	328	1	3048.78
vsb_001_1860_007_479_480_e377	437	2	4576.66
vsb_001_1860_007_486_486_e384	58	4	68965.52
vsb_001_1860_007_494_494_e402	51	1	19607.84
vsb_001_1860_007_494_494_e405	871	1	1148.11
vsb_001_1860_007_502_502_e412	139	1	7194.24
vsb_001_1860_007_510_510_e424	287	2	6968.64
vsb_001_1860_007_516_517_e436	574	1	1742.16
vsb_001_1860_007_532_533_e458	103	1	9708.74
vsb_001_1860_007_534_534_e462	50	1	20000
vsb_001_1860_007_536_536_e465	333	1	3003
vsb_001_1860_007_537_541_e467	1591	1	628.54
vsb_001_1860_007_541_541_e469	284	2	7042.25
vsb_001_1860_007_541_542_e470	87	1	11494.25
vsb_001_1860_007_561_564_e487	1509	1	662.69
vsb_001_1860_007_57_63_e50	2336	1	428.08
vsb_001_1860_007_582_582_e509	31	1	32258.06
vsb_001_1860_007_585_587_e514	975	1	1025.64
vsb_001_1860_007_606_606_e540	170	1	5882.35
vsb_001_1860_007_610_612_e546	882	1	1133.79
vsb_001_1860_007_613_613_e550	594	4	6734.01
vsb_001_1860_007_631_631_e572	260	5	19230.77
vsb_001_1860_007_63_65_e51	932	2	2145.92
vsb_001_1860_007_67_68_e55	662	4	6042.3
vsb_001_1860_007_81_82_e64	267	1	3745.32
vsb_001_1860_007_87_88_e72	500	1	2000
