Number,Word,Freq 1,Freq 1 (per mill),Freq 2,Freq 2 (per mill),+/-,Stat 1.,Stat 2.
9618,Unbewohnte,148,1.51,20,0.24,+,2.68,92.56
9626,Hus,170,1.73,23,0.27,+,2.68,106.24
9591,wah¬,178,1.81,24,0.28,+,2.68,111.46
9633,privatim,192,1.96,26,0.31,+,2.68,119.92
9586,Pat,193,1.97,26,0.31,+,2.68,120.92
9587,Vorsprung,193,1.97,26,0.31,+,2.68,120.92
9611,fortleben,222,2.26,30,0.35,+,2.68,138.83
9631,überwiesenen,229,2.33,31,0.37,+,2.68,143.06
9589,Papstthum,230,2.34,31,0.37,+,2.68,144.06
9605,Beigesetzt,237,2.41,32,0.38,+,2.68,148.29
9623,Entsumpfung,244,2.48,33,0.39,+,2.68,152.52
9606,Diözesen,311,3.17,42,0.49,+,2.68,194.56
9599,Generalvikar,341,3.47,46,0.54,+,2.68,213.47
9580,reiflicher,349,3.55,47,0.55,+,2.68,218.7
9581,Birr,349,3.55,47,0.55,+,2.68,218.7
9579,Kastanie,364,3.71,49,0.58,+,2.68,228.15
9625,Lehrerkonferenzen,414,4.22,56,0.66,+,2.68,258.76
9584,Angriffen,438,4.46,59,0.69,+,2.68,274.43
9600,Quadratfuß,467,4.76,63,0.74,+,2.68,292.34
9624,Versamm¬,488,4.97,66,0.78,+,2.68,305.04
9607,Ztr.,881,8.97,119,1.4,+,2.68,551.1
9590,zugänglich,1098,11.18,148,1.74,+,2.68,687.69
9585,Universitäten,2175,22.15,293,3.45,+,2.68,1362.7
9583,Um¬,2294,23.36,309,3.64,+,2.68,1437.35
9582,direktor,5910,60.19,796,9.37,+,2.68,3703.28
9652,umbringen,81,0.82,11,0.13,+,2.67,50.51
9653,Gesagtes,81,0.82,11,0.13,+,2.67,50.51
9656,alphabetisch,81,0.82,11,0.13,+,2.67,50.51
9657,Anspielungen,81,0.82,11,0.13,+,2.67,50.51
9658,überlaufen,81,0.82,11,0.13,+,2.67,50.51
9674,Möhler,88,0.9,12,0.14,+,2.67,54.74
9676,hanpt-,88,0.9,12,0.14,+,2.67,54.74
9677,artigkeit,88,0.9,12,0.14,+,2.67,54.74
9678,Roland,88,0.9,12,0.14,+,2.67,54.74
9680,Erlischt,110,1.12,15,0.18,+,2.67,68.42
9681,frühester,110,1.12,15,0.18,+,2.67,68.42
9683,passendere,110,1.12,15,0.18,+,2.67,68.42
9642,Polizeidirektion,118,1.2,16,0.19,+,2.67,73.65
9643,Eichmeister,118,1.2,16,0.19,+,2.67,73.65
9682,MediationSakte,132,1.34,18,0.21,+,2.67,82.11
9647,nähre,140,1.43,19,0.22,+,2.67,87.33
9663,Dreifach,147,1.5,20,0.24,+,2.67,91.56
9679,Sonnenfinsterniß,154,1.57,21,0.25,+,2.67,95.79
9684,1816.,154,1.57,21,0.25,+,2.67,95.79
9640,Kommentar,155,1.58,21,0.25,+,2.67,96.79
9665,durchdrang,169,1.72,23,0.27,+,2.67,105.25
9666,feineren,169,1.72,23,0.27,+,2.67,105.25
9667,Dänischen,191,1.95,26,0.31,+,2.67,118.93
9668,Fürwort,191,1.95,26,0.31,+,2.67,118.93
9685,Bubikon,198,2.02,27,0.32,+,2.67,123.16
9646,Außerordent¬,199,2.03,27,0.32,+,2.67,124.16
9669,gleichmäßiger,213,2.17,29,0.34,+,2.67,132.62
9670,überraschend,213,2.17,29,0.34,+,2.67,132.62
9639,gefäll,251,2.56,34,0.4,+,2.67,156.75
9675,Fürwahr,352,3.58,48,0.57,+,2.67,218.96
9638,Brügger,443,4.51,60,0.71,+,2.67,276.67
9671,flügeln,470,4.79,64,0.75,+,2.67,292.61
9664,Innsbruck,485,4.94,66,0.78,+,2.67,302.06
9645,stil,516,5.25,70,0.82,+,2.67,321.96
9651,Schuljahrs,545,5.55,74,0.87,+,2.67,339.87
9650,Höherem,685,6.98,93,1.1,+,2.67,427.21
9662,Prov,713,7.26,97,1.14,+,2.67,444.13
9644,Residenz,774,7.88,105,1.24,+,2.67,482.94
9660,Rückblick,935,9.52,127,1.5,+,2.67,582.97
9659,Zürcherischen,994,10.12,135,1.59,+,2.67,619.79
9672,Prädikat,1130,11.51,154,1.81,+,2.67,703.16
9673,Klaffen,1137,11.58,155,1.83,+,2.67,707.39
9712,mitzusprechen,73,0.74,10,0.12,+,2.66,45.29
9713,Oelung,73,0.74,10,0.12,+,2.66,45.29
9714,Pachtzinsen,73,0.74,10,0.12,+,2.66,45.29
9717,31t,73,0.74,10,0.12,+,2.66,45.29
9718,Einzelwesen,73,0.74,10,0.12,+,2.66,45.29
9719,Gemeldete,73,0.74,10,0.12,+,2.66,45.29
9720,Gotteslästerung,73,0.74,10,0.12,+,2.66,45.29
9721,Handwerksstandes,73,0.74,10,0.12,+,2.66,45.29
9722,Schlagendes,73,0.74,10,0.12,+,2.66,45.29
9723,tein,73,0.74,10,0.12,+,2.66,45.29
9724,trouve,73,0.74,10,0.12,+,2.66,45.29
9702,erörterten,95,0.97,13,0.15,+,2.66,58.97
9703,habhaft,95,0.97,13,0.15,+,2.66,58.97
9736,Fcldfrüchte,102,1.04,14,0.16,+,2.66,63.2
9738,Todten-,102,1.04,14,0.16,+,2.66,63.2
9739,Uebelstandes,102,1.04,14,0.16,+,2.66,63.2
9740,verlorene,102,1.04,14,0.16,+,2.66,63.2
9741,Ankommenden,102,1.04,14,0.16,+,2.66,63.2
9742,Bergabhänge,102,1.04,14,0.16,+,2.66,63.2
9698,gefun¬,117,1.19,16,0.19,+,2.66,72.66
9699,halbjährlichen,117,1.19,16,0.19,+,2.66,72.66
9729,hervorgingen,124,1.26,17,0.2,+,2.66,76.89
9690,diskutirt,139,1.42,19,0.22,+,2.66,86.34
9716,Wipfel,146,1.49,20,0.24,+,2.66,90.57
9710,Weiningen,168,1.71,23,0.27,+,2.66,104.26
9730,"7,000",175,1.78,24,0.28,+,2.66,108.49
9731,s/z,175,1.78,24,0.28,+,2.66,108.49
9732,Vermischtes,175,1.78,24,0.28,+,2.66,108.49
9689,Wiedikon,183,1.86,25,0.29,+,2.66,113.71
9704,Priester-,190,1.93,26,0.31,+,2.66,117.94
9705,unmittel¬,190,1.93,26,0.31,+,2.66,117.94
9688,Pss,205,2.09,28,0.33,+,2.66,127.4
9700,RieSe,212,2.16,29,0.34,+,2.66,131.63
9687,befrie¬,227,2.31,31,0.37,+,2.66,141.08
9727,feierlichkeiten,248,2.53,34,0.4,+,2.66,153.78
9694,logischer,256,2.61,35,0.41,+,2.66,159.0
9707,spaß,263,2.68,36,0.42,+,2.66,163.23
9708,Hase,263,2.68,36,0.42,+,2.66,163.23
9733,Magnesia,277,2.82,38,0.45,+,2.66,171.69
9743,ausgebildeten,306,3.12,42,0.49,+,2.66,189.61
9697,brennenden,351,3.57,48,0.57,+,2.66,217.97
9737,Jägern,357,3.64,49,0.58,+,2.66,221.21
9711,Klauen,365,3.72,50,0.59,+,2.66,226.43
9734,Emd,379,3.86,52,0.61,+,2.66,234.9
9706,Konsequenz,453,4.61,62,0.73,+,2.66,281.17
9725,frißt,467,4.76,64,0.75,+,2.66,289.64
9728,Angesichts,744,7.58,102,1.2,+,2.66,461.33
9726,Deutsches,766,7.8,105,1.24,+,2.66,475.01
9695,Lippen,768,7.82,105,1.24,+,2.66,476.99
9715,parallelen,949,9.66,130,1.53,+,2.66,588.72
9696,anschauungen,1170,11.91,160,1.88,+,2.66,726.56
9692,Einsender,1207,12.29,165,1.94,+,2.66,749.7
9691,Pius,1368,13.93,187,2.2,+,2.66,849.73
9693,Indien,1419,14.45,194,2.28,+,2.66,881.33
9709,Einw.,2513,25.59,344,4.05,+,2.66,1559.65
9735,Gleichzeitig,3512,35.76,482,5.68,+,2.66,2176.31
9686,Trotz,7787,79.3,1063,12.52,+,2.66,4840.97
9751,493.,80,0.81,11,0.13,+,2.65,49.52
9771,Eisenblech,87,0.89,12,0.14,+,2.65,53.75
9772,gestickt,87,0.89,12,0.14,+,2.65,53.75
9773,Wörterbücher,87,0.89,12,0.14,+,2.65,53.75
9775,Untcrschule,87,0.89,12,0.14,+,2.65,53.75
9776,Maschinerie,87,0.89,12,0.14,+,2.65,53.75
9759,359.,109,1.11,15,0.18,+,2.65,67.43
9760,dunklere,109,1.11,15,0.18,+,2.65,67.43
9761,Fabrikarbeitern,109,1.11,15,0.18,+,2.65,67.43
9788,1663.,123,1.25,17,0.2,+,2.65,75.9
9789,384.,123,1.25,17,0.2,+,2.65,75.9
9791,Schnyder,123,1.25,17,0.2,+,2.65,75.9
9766,hinausgeht,138,1.41,19,0.22,+,2.65,85.35
9782,Td,152,1.55,21,0.25,+,2.65,93.82
9783,Jung-,152,1.55,21,0.25,+,2.65,93.82
9784,Denkmals,152,1.55,21,0.25,+,2.65,93.82
9785,Fühlhörner,152,1.55,21,0.25,+,2.65,93.82
9787,Bayle,152,1.55,21,0.25,+,2.65,93.82
9752,Herzogin,160,1.63,22,0.26,+,2.65,99.04
9753,Landsmannes,160,1.63,22,0.26,+,2.65,99.04
9754,Hauptsitz,160,1.63,22,0.26,+,2.65,99.04
9774,sagst,174,1.77,24,0.28,+,2.65,107.5
9756,instinkt,189,1.92,26,0.31,+,2.65,116.95
9777,Kreisschulen,203,2.07,28,0.33,+,2.65,125.42
9780,t^>,203,2.07,28,0.33,+,2.65,125.42
9778,Anrechnung,232,2.36,32,0.38,+,2.65,143.33
9748,Winter¬,233,2.37,32,0.38,+,2.65,144.32
9790,Barometerstand,246,2.51,34,0.4,+,2.65,151.8
9762,Fd,247,2.52,34,0.4,+,2.65,152.79
9763,Kirchhofe,247,2.52,34,0.4,+,2.65,152.79
9746,l9,284,2.89,39,0.46,+,2.65,175.92
9757,hängend,298,3.03,41,0.48,+,2.65,184.39
9758,Schlank,298,3.03,41,0.48,+,2.65,184.39
9767,löslich,305,3.11,42,0.49,+,2.65,188.62
9792,bemerklich,311,3.17,43,0.51,+,2.65,191.86
9749,Paspels,313,3.19,43,0.51,+,2.65,193.84
9779,Bedürftige,319,3.25,44,0.52,+,2.65,197.08
9781,Zeitgemäß,420,4.28,58,0.68,+,2.65,259.3
9765,Hing,523,5.33,72,0.85,+,2.65,323.49
9770,einzugehen,675,6.87,93,1.1,+,2.65,417.31
9755,Hiebei,1789,18.22,246,2.9,+,2.65,1107.33
9764,sektion,1925,19.6,265,3.12,+,2.65,1190.7
9769,vertreten,2809,28.61,387,4.56,+,2.65,1736.68
9750,7^,2809,28.61,386,4.54,+,2.65,1739.37
9843,thnrg,72,0.73,10,0.12,+,2.64,44.3
9844,Laub-,72,0.73,10,0.12,+,2.64,44.3
9846,Wahlfreiheit,72,0.73,10,0.12,+,2.64,44.3
9849,gha,72,0.73,10,0.12,+,2.64,44.3
9793,Bassin,94,0.96,13,0.15,+,2.64,57.98
9794,realisirt,94,0.96,13,0.15,+,2.64,57.98
9796,Vertikalen,94,0.96,13,0.15,+,2.64,57.98
9797,Weißenstein,94,0.96,13,0.15,+,2.64,57.98
9799,Leichteres,94,0.96,13,0.15,+,2.64,57.98
9800,Neunforn,94,0.96,13,0.15,+,2.64,57.98
9801,diesfälligc,94,0.96,13,0.15,+,2.64,57.98
9818,Stunden-,101,1.03,14,0.16,+,2.64,62.21
9822,392.,101,1.03,14,0.16,+,2.64,62.21
9832,18S3,108,1.1,15,0.18,+,2.64,66.45
9834,bürgerrechtlich,108,1.1,15,0.18,+,2.64,66.45
9836,Klo¬,108,1.1,15,0.18,+,2.64,66.45
9837,gaffe,108,1.1,15,0.18,+,2.64,66.45
9838,Glasmalereien,108,1.1,15,0.18,+,2.64,66.45
9841,Tscharncr,108,1.1,15,0.18,+,2.64,66.45
9842,verstünden,108,1.1,15,0.18,+,2.64,66.45
9857,herbeigeführte,115,1.17,16,0.19,+,2.64,70.68
9858,Kostgeldern,115,1.17,16,0.19,+,2.64,70.68
9859,mütterliche,115,1.17,16,0.19,+,2.64,70.68
9807,kultur-,130,1.32,18,0.21,+,2.64,80.13
9828,Hanau,137,1.4,19,0.22,+,2.64,84.36
9845,vorhero,144,1.47,20,0.24,+,2.64,88.6
9848,disem,144,1.47,20,0.24,+,2.64,88.6
9855,selbstthätige,151,1.54,21,0.25,+,2.64,92.83
9803,Ganzheit,159,1.62,22,0.26,+,2.64,98.05
9814,ProCt,166,1.69,23,0.27,+,2.64,102.28
9835,Jahrtausende,180,1.83,25,0.29,+,2.64,110.75
9839,Gulers,180,1.83,25,0.29,+,2.64,110.75
9840,Schwedischen,180,1.83,25,0.29,+,2.64,110.75
9798,widerum,188,1.91,26,0.31,+,2.64,115.97
9820,gesteigerte,202,2.06,28,0.33,+,2.64,124.43
9829,Gün¬,209,2.13,29,0.34,+,2.64,128.66
9830,Werklein,209,2.13,29,0.34,+,2.64,128.66
9809,Danzig,231,2.35,32,0.38,+,2.64,142.35
9824,Andreasmarkt,238,2.42,33,0.39,+,2.64,146.58
9825,üppige,238,2.42,33,0.39,+,2.64,146.58
9826,speciell,238,2.42,33,0.39,+,2.64,146.58
9816,ausgewiesen,267,2.72,37,0.44,+,2.64,164.5
9817,Salzsäure,267,2.72,37,0.44,+,2.64,164.5
9831,170.,317,3.23,44,0.52,+,2.64,195.11
9847,Bildungen,324,3.3,45,0.53,+,2.64,199.34
9812,gehüllt,332,3.38,46,0.54,+,2.64,204.56
9823,Polizeilichen,339,3.45,47,0.55,+,2.64,208.79
9862,Fibel,388,3.95,54,0.64,+,2.64,238.42
9813,Geldmittel,498,5.07,69,0.81,+,2.64,306.84
9861,Monatsschrift,618,6.29,86,1.01,+,2.64,379.78
9811,1L,729,7.42,101,1.19,+,2.64,449.19
9795,rechnens,752,7.66,104,1.22,+,2.64,463.86
9810,Platten,794,8.09,110,1.3,+,2.64,489.26
9806,taubstumme,838,8.53,116,1.37,+,2.64,516.63
9851,Erzie¬,892,9.08,124,1.46,+,2.64,548.51
9808,diesfälligen,1011,10.3,140,1.65,+,2.64,623.14
9805,Kapuziner,1026,10.45,142,1.67,+,2.64,632.59
9854,budget,1086,11.06,151,1.78,+,2.64,667.72
9802,sonstigen,1106,11.26,153,1.8,+,2.64,682.11
9819,technischen,1717,17.49,238,2.8,+,2.64,1057.66
9827,Cent,2351,23.94,326,3.84,+,2.64,1447.89
9860,Abgesehen,3083,31.4,429,5.05,+,2.64,1894.71
9815,pädagogischen,3132,31.9,434,5.11,+,2.64,1929.68
9853,Volksschulen,5819,59.26,809,9.53,+,2.64,3578.13
9850,Erziehungsrath,6994,71.22,972,11.44,+,2.64,4301.62
9852,Aus¬,10711,109.08,1489,17.53,+,2.64,6586.73
9863,digem,79,0.8,11,0.13,+,2.63,48.53
9865,564.,79,0.8,11,0.13,+,2.63,48.53
9866,Ansänge,79,0.8,11,0.13,+,2.63,48.53
9867,zersplitterte,79,0.8,11,0.13,+,2.63,48.53
9869,spanisch,79,0.8,11,0.13,+,2.63,48.53
9870,totalen,79,0.8,11,0.13,+,2.63,48.53
9871,Padrutt,79,0.8,11,0.13,+,2.63,48.53
9885,beigezählt,86,0.88,12,0.14,+,2.63,52.76
9888,Limpach,86,0.88,12,0.14,+,2.63,52.76
9889,Pensionspreis,86,0.88,12,0.14,+,2.63,52.76
9890,vertrauliche,86,0.88,12,0.14,+,2.63,52.76
9891,Profit,86,0.88,12,0.14,+,2.63,52.76
9892,Saxer,86,0.88,12,0.14,+,2.63,52.76
9893,Synagoge,86,0.88,12,0.14,+,2.63,52.76
9902,24t,93,0.95,13,0.15,+,2.63,57.0
9903,Römisch-Katholische,93,0.95,13,0.15,+,2.63,57.0
9904,seltenern,93,0.95,13,0.15,+,2.63,57.0
9905,Vakante,93,0.95,13,0.15,+,2.63,57.0
9913,fed,100,1.02,14,0.16,+,2.63,61.23
9915,Objektivität,100,1.02,14,0.16,+,2.63,61.23
9927,diesfälliger,107,1.09,15,0.18,+,2.63,65.46
9928,fett-,107,1.09,15,0.18,+,2.63,65.46
9929,Bildungsstufen,107,1.09,15,0.18,+,2.63,65.46
9930,zerischer,107,1.09,15,0.18,+,2.63,65.46
9931,Manuskripte,107,1.09,15,0.18,+,2.63,65.46
9877,302.,122,1.24,17,0.2,+,2.63,74.91
9878,Brüllt,122,1.24,17,0.2,+,2.63,74.91
9887,Hastig,129,1.31,18,0.21,+,2.63,79.15
9899,Kastellans,136,1.38,19,0.22,+,2.63,83.38
9900,Meridiane,136,1.38,19,0.22,+,2.63,83.38
9906,blanken,143,1.46,20,0.24,+,2.63,87.61
9907,Militärverwaltung,143,1.46,20,0.24,+,2.63,87.61
9908,zugewandt,143,1.46,20,0.24,+,2.63,87.61
9916,ungebührlich,150,1.53,21,0.25,+,2.63,91.84
9923,eigenthüm¬,157,1.6,22,0.26,+,2.63,96.08
9924,Episkopat,157,1.6,22,0.26,+,2.63,96.08
9880,geformt,165,1.68,23,0.27,+,2.63,101.29
9881,Grammatischer,165,1.68,23,0.27,+,2.63,101.29
9882,ständlich,165,1.68,23,0.27,+,2.63,101.29
9886,Ceylon,172,1.75,24,0.28,+,2.63,105.53
9910,weiterung,193,1.97,27,0.32,+,2.63,118.23
9914,Jahrbuch,200,2.04,28,0.33,+,2.63,122.46
9876,angefallen,201,2.05,28,0.33,+,2.63,123.44
9919,Anselm,207,2.11,29,0.34,+,2.63,126.69
9868,racen,237,2.41,33,0.39,+,2.63,145.59
9911,Schacht,243,2.47,34,0.4,+,2.63,148.84
9917,Fluh,250,2.55,35,0.41,+,2.63,153.07
9918,einstimmen,257,2.62,36,0.42,+,2.63,157.31
9874,patentirte,280,2.85,39,0.46,+,2.63,171.97
9873,Mulden,359,3.66,50,0.59,+,2.63,220.51
9920,Dise,364,3.71,51,0.6,+,2.63,222.77
9921,Nadel,364,3.71,51,0.6,+,2.63,222.77
9925,kontrolle,371,3.78,52,0.61,+,2.63,227.0
9926,revidirte,371,3.78,52,0.61,+,2.63,227.0
9883,freigestellt,373,3.8,52,0.61,+,2.63,228.97
9894,kommissär,387,3.94,54,0.64,+,2.63,237.44
9912,Sennhütte,400,4.07,56,0.66,+,2.63,244.92
9898,qu'il,408,4.15,57,0.67,+,2.63,250.14
9884,au¬,423,4.31,59,0.69,+,2.63,259.59
9901,Bezeichnend,458,4.66,64,0.75,+,2.63,280.75
9864,Einzelheiten,474,4.83,66,0.78,+,2.63,291.19
9879,Mahnungen,617,6.28,86,1.01,+,2.63,378.8
9897,Prämie,831,8.46,116,1.37,+,2.63,509.72
9895,statistischen,1132,11.53,158,1.86,+,2.63,694.4
9922,Befähigung,1356,13.81,190,2.24,+,2.63,829.85
9872,Bisthum,1953,19.89,272,3.2,+,2.63,1199.6
9909,Betrugen,2917,29.71,408,4.8,+,2.63,1787.1
9896,beitrag,6541,66.61,913,10.75,+,2.63,4012.44
9963,s°,71,0.72,10,0.12,+,2.62,43.31
9964,Studienplan,71,0.72,10,0.12,+,2.62,43.31
9965,verleumden,71,0.72,10,0.12,+,2.62,43.31
9966,vernünftigere,71,0.72,10,0.12,+,2.62,43.31
9967,3H,71,0.72,10,0.12,+,2.62,43.31
9968,Alig,71,0.72,10,0.12,+,2.62,43.31
9969,Nichtschweizer,71,0.72,10,0.12,+,2.62,43.31
9971,Wachskerzen,71,0.72,10,0.12,+,2.62,43.31
9978,Vertraulich,78,0.79,11,0.13,+,2.62,47.55
9979,darlegte,78,0.79,11,0.13,+,2.62,47.55
9980,Entfelden,78,0.79,11,0.13,+,2.62,47.55
9981,seltsamer,85,0.87,12,0.14,+,2.62,51.78
9941,Schiefern,114,1.16,16,0.19,+,2.62,69.7
9946,Schwerkraft,121,1.23,17,0.2,+,2.62,73.93
9947,Ersparniß-,121,1.23,17,0.2,+,2.62,73.93
9948,Beifällig,121,1.23,17,0.2,+,2.62,73.93
9950,Dezem¬,128,1.3,18,0.21,+,2.62,78.16
9951,Gotteshaus-,128,1.3,18,0.21,+,2.62,78.16
9974,Einsicdeln,149,1.52,21,0.25,+,2.62,90.86
9977,Manieren,156,1.59,22,0.26,+,2.62,95.09
9934,cf,164,1.67,23,0.27,+,2.62,100.31
9936,Enthaltung,164,1.67,23,0.27,+,2.62,100.31
9937,widerstrebt,164,1.67,23,0.27,+,2.62,100.31
9982,Briefträger,170,1.73,24,0.28,+,2.62,103.56
9943,Festliche,178,1.81,25,0.29,+,2.62,108.78
9955,säubern,199,2.03,28,0.33,+,2.62,121.48
9959,Leichtfertig,206,2.1,29,0.34,+,2.62,125.71
9962,sprechung,213,2.17,30,0.35,+,2.62,129.94
9938,Rückschritte,221,2.25,31,0.37,+,2.62,135.16
9957,155.,270,2.75,38,0.45,+,2.62,164.79
9970,Fossilien,284,2.89,40,0.47,+,2.62,173.26
9972,Waisenhauses,291,2.96,41,0.48,+,2.62,177.49
9973,freudigem,291,2.96,41,0.48,+,2.62,177.49
9944,Fischingen,299,3.04,42,0.49,+,2.62,182.7
9949,ausgeschriebene,313,3.19,44,0.52,+,2.62,191.17
9953,Richtigem,327,3.33,46,0.54,+,2.62,199.64
9935,dergl,328,3.34,46,0.54,+,2.62,200.62
9956,Weithin,334,3.4,47,0.55,+,2.62,203.87
9958,areal,341,3.47,48,0.57,+,2.62,208.1
9942,reichhaltig,356,3.63,50,0.59,+,2.62,217.55
9932,Kollegiums,378,3.85,53,0.62,+,2.62,231.23
9945,schwelle,420,4.28,59,0.69,+,2.62,256.63
9933,Ebenda,435,4.43,61,0.72,+,2.62,266.08
9954,geopfert,462,4.7,65,0.77,+,2.62,282.03
9976,Musikalische,539,5.49,76,0.89,+,2.62,328.6
9975,wünschenswerth,745,7.59,105,1.24,+,2.62,454.3
9961,Rhäzüns,838,8.53,118,1.39,+,2.62,511.3
9952,Technische,1415,14.41,199,2.34,+,2.62,864.01
9940,geeignete,1661,16.92,233,2.74,+,2.62,1015.81
9987,Bürgerkrieges,92,0.94,13,0.15,+,2.61,56.01
9988,setzliche,92,0.94,13,0.15,+,2.61,56.01
9989,stitute,92,0.94,13,0.15,+,2.61,56.01
9990,Vergängliche,92,0.94,13,0.15,+,2.61,56.01
9991,Küttigen,92,0.94,13,0.15,+,2.61,56.01
9992,leinene,92,0.94,13,0.15,+,2.61,56.01
9993,lockend,92,0.94,13,0.15,+,2.61,56.01
9998,dichterischen,99,1.01,14,0.16,+,2.61,60.25
9999,OJ,99,1.01,14,0.16,+,2.61,60.25
10001,Zion,99,1.01,14,0.16,+,2.61,60.25
10004,Inwohner,106,1.08,15,0.18,+,2.61,64.48
10005,rcchnung,106,1.08,15,0.18,+,2.61,64.48
10006,thuet,106,1.08,15,0.18,+,2.61,64.48
10007,befruchtet,106,1.08,15,0.18,+,2.61,64.48
10009,Häfelin,106,1.08,15,0.18,+,2.61,64.48
10010,Wanderstab,106,1.08,15,0.18,+,2.61,64.48
10014,Vorgerücktem,120,1.22,17,0.2,+,2.61,72.95
10015,Greyerz,120,1.22,17,0.2,+,2.61,72.95
10017,lockerer,127,1.29,18,0.21,+,2.61,77.18
10019,Konto,134,1.36,19,0.22,+,2.61,81.41
10020,leuchteten,134,1.36,19,0.22,+,2.61,81.41
10021,Tamina,134,1.36,19,0.22,+,2.61,81.41
10023,Streitfragen,141,1.44,20,0.24,+,2.61,85.65
10024,konkordates,148,1.51,21,0.25,+,2.61,89.88
10025,kussion,148,1.51,21,0.25,+,2.61,89.88
10027,Hochmüthig,169,1.72,24,0.28,+,2.61,102.58
10028,Flandern,176,1.79,25,0.29,+,2.61,106.81
9985,spät.,177,1.8,25,0.29,+,2.61,107.79
10029,dus,190,1.93,27,0.32,+,2.61,115.28
10000,Verbrennung,198,2.02,28,0.33,+,2.61,120.49
10002,Unerledigt,205,2.09,29,0.34,+,2.61,124.73
10008,Centimes,212,2.16,30,0.35,+,2.61,128.96
10012,Irlands,219,2.23,31,0.37,+,2.61,133.19
10018,pfehlen,254,2.59,36,0.42,+,2.61,154.36
9983,Superior,262,2.67,37,0.44,+,2.61,159.57
10022,ami,275,2.8,39,0.46,+,2.61,167.06
10003,landwirth¬,417,4.25,59,0.69,+,2.61,253.69
9984,Lucius,439,4.47,62,0.73,+,2.61,267.37
9986,bündncr,538,5.48,76,0.89,+,2.61,327.61
9997,Draußen,587,5.98,83,0.98,+,2.61,357.25
10016,Haus¬,628,6.4,89,1.05,+,2.61,381.66
9996,gesteine,672,6.84,95,1.12,+,2.61,409.03
9994,erfaßt,757,7.71,107,1.26,+,2.61,460.81
10011,Rech¬,862,8.78,122,1.44,+,2.61,524.3
10030,Bayern,950,9.67,135,1.59,+,2.61,576.39
10031,zusam¬,1006,10.24,143,1.68,+,2.61,610.26
10026,frei¬,1268,12.91,180,2.12,+,2.61,769.83
10062,Taugenichts,77,0.78,11,0.13,+,2.6,46.57
10064,Trias,77,0.78,11,0.13,+,2.6,46.57
10065,U/,77,0.78,11,0.13,+,2.6,46.57
10071,Vermächtnis,77,0.78,11,0.13,+,2.6,46.57
10089,Negierungsrathe,77,0.78,11,0.13,+,2.6,46.57
10045,457.,84,0.86,12,0.14,+,2.6,50.8
10046,ansteckend,84,0.86,12,0.14,+,2.6,50.8
10058,Schafmatt,84,0.86,12,0.14,+,2.6,50.8
10079,Glar-,91,0.93,13,0.15,+,2.6,55.03
10088,Mißhandeln,91,0.93,13,0.15,+,2.6,55.03
10091,Polizeikommission,91,0.93,13,0.15,+,2.6,55.03
10044,327.,98,1.0,14,0.16,+,2.6,59.27
10050,überwiegen,98,1.0,14,0.16,+,2.6,59.27
10061,Syrup,98,1.0,14,0.16,+,2.6,59.27
10084,heimkehrenden,98,1.0,14,0.16,+,2.6,59.27
10086,kreisförmigen,98,1.0,14,0.16,+,2.6,59.27
10052,benützte,105,1.07,15,0.18,+,2.6,63.5
10083,Willkommenes,105,1.07,15,0.18,+,2.6,63.5
10047,aposto-,112,1.14,16,0.19,+,2.6,67.73
10072,Versailles,112,1.14,16,0.19,+,2.6,67.73
10082,Wigger,112,1.14,16,0.19,+,2.6,67.73
10090,Neunkirch,119,1.21,17,0.2,+,2.6,71.97
10067,verdienst-,126,1.28,18,0.21,+,2.6,76.2
10073,Dienerin,126,1.28,18,0.21,+,2.6,76.2
10074,Edinburg,126,1.28,18,0.21,+,2.6,76.2
10078,genialen,126,1.28,18,0.21,+,2.6,76.2
10049,Ausgebens,133,1.35,19,0.22,+,2.6,80.43
10056,SaliS-,133,1.35,19,0.22,+,2.6,80.43
10063,täglichem,133,1.35,19,0.22,+,2.6,80.43
10075,günstigeres,133,1.35,19,0.22,+,2.6,80.43
10054,Profil,147,1.5,21,0.25,+,2.6,88.9
10055,Rechts¬,147,1.5,21,0.25,+,2.6,88.9
10081,Vierecks,147,1.5,21,0.25,+,2.6,88.9
10085,JudaS,147,1.5,21,0.25,+,2.6,88.9
10087,lagerte,147,1.5,21,0.25,+,2.6,88.9
10053,Beschauer,154,1.57,22,0.26,+,2.6,93.13
10066,unbeholfen,154,1.57,22,0.26,+,2.6,93.13
10069,vergnügens,154,1.57,22,0.26,+,2.6,93.13
10080,gleichgestellt,161,1.64,23,0.27,+,2.6,97.37
10059,sechszehnten,175,1.78,25,0.29,+,2.6,105.83
10032,ibrem,211,2.15,30,0.35,+,2.6,127.98
10048,apostolischer,231,2.35,33,0.39,+,2.6,139.7
10034,beschlägt,246,2.51,35,0.41,+,2.6,149.14
10068,verehrteste,252,2.57,36,0.42,+,2.6,152.4
10035,600.,260,2.65,37,0.44,+,2.6,157.61
10070,Verkehren,287,2.92,41,0.48,+,2.6,173.56
10040,jwei,288,2.93,41,0.48,+,2.6,174.54
10057,Säugethiere,294,2.99,42,0.49,+,2.6,177.8
10077,gelichtet,294,2.99,42,0.49,+,2.6,177.8
10076,Geburtstag,315,3.21,45,0.53,+,2.6,190.5
10060,Steigung,448,4.56,64,0.75,+,2.6,270.93
10051,beißen,497,5.06,71,0.84,+,2.6,300.56
